symbol,symbol_1,symbol_2,ranking_stat,avg_adf,avg_freq,volume,industry_1,industry_2,sector_1,sector_2
HOT-R,HOT,R,49.54626135537913,0.29581711700022928,5.8799999999999999,190686.0,"Hotels, Resorts & Cruise Lines",Industrial Conglomerates,Consumer Discretionary,Industrials
IGT-PNR,IGT,PNR,49.546070274895264,0.18468122327449116,4.4800000000000004,517909.0,Leisure Products,Industrial Conglomerates,Consumer Discretionary,Industrials
FAST-GAS,FAST,GAS,49.5424254738975,0.23766060059599334,5.5199999999999996,317707.0,Building Products,Gas Utilities,Industrials,Utilities
APD-JWN,APD,JWN,49.54231274092554,0.27975729015203932,5.6799999999999997,451424.0,Industrial Gases,Department Stores,Materials,Consumer Discretionary
EFX-PKI,EFX,PKI,49.54173900604156,0.2170113306288626,5.5199999999999996,204041.0,Diversified Financial Services,Health Care Equipment & Services,Financials,Health Care
APH-BEN,APH,BEN,49.54034226512015,0.24766837628039326,4.8799999999999999,195605.0,Electrical Components & Equipment,Diversified Financial Services,Industrials,Financials
AIZ-FOSL,AIZ,FOSL,49.54017645462702,0.30314386531047594,5.5199999999999996,212123.0,Multi-line Insurance,"Apparel, Accessories & Luxury Goods",Financials,Consumer Discretionary
VLO-VMC,VLO,VMC,49.538620549318196,0.22100747038701493,5.04,414910.0,Oil & Gas Refining & Marketing & Transportation,Construction Materials,Energy,Materials
COH-SHW,COH,SHW,49.53804603411573,0.25990390296027005,5.8799999999999999,209423.0,"Apparel, Accessories & Luxury Goods",Specialty Chemicals,Consumer Discretionary,Materials
CMG-KORS,CMG,KORS,49.53737635473097,0.2271397654895245,4.96,124536.0,Restaurants,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,Consumer Discretionary
ADSK-ALLE,ADSK,ALLE,49.53691499541318,0.28896336163261382,5.2400000000000002,272860.0,Application Software,Building Products,Information Technology,Industrials
ATI-MMC,ATI,MMC,49.535653647550824,0.2546199095804958,4.3200000000000003,588038.0,Diversified Metals & Mining,Insurance Brokers,Materials,Financials
DNB-PXD,DNB,PXD,49.53432872059268,0.2936636625243208,5.04,201874.0,Data Processing Services,Oil & Gas Exploration & Production,Industrials,Energy
FMC-XYL,FMC,XYL,49.53415171823923,0.23866498352224202,4.8399999999999999,496546.0,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
MTB-PWR,MTB,PWR,49.53183689652295,0.17156903781743779,5.2000000000000002,258563.0,Banks,Industrial Conglomerates,Financials,Industrials
BCR-BDX,BCR,BDX,49.53127110461645,0.23138796594608504,5.4400000000000004,325836.0,Health Care Equipment & Services,Health Care Equipment & Services,Health Care,Health Care
MMM-XYL,MMM,XYL,49.53116564889069,0.21469330262166722,5.5199999999999996,532119.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
AAPL-EXPE,AAPL,EXPE,49.53019662248801,0.20273295927388976,5.5599999999999996,1104894.0,Computer Hardware,"Hotels, Resorts & Cruise Lines",Information Technology,Consumer Discretionary
ROK-TMK,ROK,TMK,49.529916460416196,0.24077868861151708,6.4400000000000004,153397.0,Industrial Conglomerates,Life & Health Insurance,Industrials,Financials
JEC-RAI,JEC,RAI,49.52977135516148,0.28733136043293539,4.7999999999999998,302781.0,Industrial Conglomerates,Tobacco,Industrials,Consumer Staples
DNB-VRSN,DNB,VRSN,49.52882757406413,0.32337325395675348,5.2400000000000002,201874.0,Data Processing Services,Internet Software & Services,Industrials,Information Technology
MNST-PNR,MNST,PNR,49.52769505705028,0.26420224557100036,5.5599999999999996,517909.0,Soft Drinks,Industrial Conglomerates,Consumer Staples,Industrials
FFIV-XYL,FFIV,XYL,49.52629690999947,0.21200759386687357,4.8399999999999999,532119.0,Networking Equipment,Industrial Conglomerates,Information Technology,Industrials
ABC-IFF,ABC,IFF,49.526066093686865,0.24501753440179919,5.6799999999999997,164880.0,Health Care Distribution & Services,Specialty Chemicals,Health Care,Materials
FAST-VIAB,FAST,VIAB,49.52552420747372,0.23755883483394269,4.7199999999999998,0,Building Products,Broadcasting & Cable TV,Industrials,Consumer Discretionary
CERN-HAR,CERN,HAR,49.52501916712784,0.26916605276502625,5.5599999999999996,345226.0,Health Care Distributors & Services,Consumer Electronics,Health Care,Consumer Discretionary
DRI-EMR,DRI,EMR,49.52320424443528,0.28177566447851904,4.7999999999999998,438055.0,Restaurants,Industrial Conglomerates,Consumer Discretionary,Industrials
CF-FLS,CF,FLS,49.522079159591684,0.21421966792863428,5.1200000000000001,323575.0,Fertilizers & Agricultural Chemicals,Industrial Machinery,Materials,Industrials
FITB-INTU,FITB,INTU,49.52185558500419,0.095008648982174079,5.2400000000000002,729442.0,Banks,Internet Software & Services,Financials,Information Technology
APH-FLS,APH,FLS,49.52088184675551,0.21350470465858354,5.5199999999999996,195605.0,Electrical Components & Equipment,Industrial Machinery,Industrials,Industrials
NWL-PRGO,NWL,PRGO,49.52035600549555,0.21575039606984361,5.2000000000000002,319592.0,Housewares & Specialties,Pharmaceuticals,Consumer Discretionary,Health Care
AIZ-GM,AIZ,GM,49.51911996581586,0.30750604591488828,4.96,212123.0,Multi-line Insurance,Automobile Manufacturers,Financials,Consumer Discretionary
PGR-PWR,PGR,PWR,49.51807238307613,0.22923603337924228,4.4400000000000004,934526.0,Property & Casualty Insurance,Industrial Conglomerates,Financials,Industrials
AVY-NVDA,AVY,NVDA,49.5173707314621,0.14064675097229604,5.0,235936.0,Paper Packaging,Semiconductors,Materials,Information Technology
ADT-PRGO,ADT,PRGO,49.51679125168561,0.26854839514269224,4.6399999999999997,319592.0,Diversified Commercial Services,Pharmaceuticals,Industrials,Health Care
KSU-SNA,KSU,SNA,49.516536603872844,0.25409271012149376,5.8799999999999999,69926.0,Railroads,Household Appliances,Industrials,Consumer Discretionary
EBAY-XYL,EBAY,XYL,49.51625822469111,0.19252871954955414,5.6799999999999997,532119.0,Internet Software & Services,Industrial Conglomerates,Information Technology,Industrials
DPS-TAP,DPS,TAP,49.51621226022103,0.30501615584529951,5.6399999999999997,223994.0,Soft Drinks,Brewers,Consumer Staples,Consumer Staples
ESRX-WAT,ESRX,WAT,49.51523739489639,0.22244205871074649,5.9199999999999999,171164.0,Health Care Distributors & Services,Health Care Distributors & Services,Health Care,Health Care
ALLE-SLB,ALLE,SLB,49.51467452417952,0.26876150942622379,5.3200000000000003,272860.0,Building Products,Oil & Gas Equipment & Services,Industrials,Energy
BAC-CMA,BAC,CMA,49.51461359221286,0.14323409734924522,4.9199999999999999,580102.0,Banks,Banks,Financials,Financials
HAS-SRCL,HAS,SRCL,49.514549262137734,0.28156137199439413,5.3200000000000003,177809.0,Leisure Products,Industrial Conglomerates,Consumer Discretionary,Industrials
CVS-DTE,CVS,DTE,49.513733454899295,0.22223630177388942,4.8399999999999999,304933.0,Drug Retail,Multi-Utilities & Unregulated Power,Consumer Staples,Utilities
NUE-WAT,NUE,WAT,49.5132532171185,0.30124296562541575,4.8799999999999999,171164.0,Steel,Health Care Distributors & Services,Materials,Health Care
FAST-LM,FAST,LM,49.51317224052703,0.11572356456677101,4.7999999999999998,486308.0,Building Products,Diversified Financial Services,Industrials,Financials
KLAC-TEL,KLAC,TEL,49.513087983481036,0.15271526505568189,4.96,435039.0,Semiconductor Equipment,Electronic Equipment & Instruments,Information Technology,Information Technology
BAX-EFX,BAX,EFX,49.51306262534724,0.22222375653693482,5.7199999999999998,204041.0,Health Care Equipment & Services,Diversified Financial Services,Health Care,Financials
ATI-COF,ATI,COF,49.512994685859354,0.17361604741740877,4.4400000000000004,588038.0,Diversified Metals & Mining,Consumer Finance,Materials,Financials
LSI-NEE,LSI,NEE,49.51280672080102,0.29511147452198822,5.2000000000000002,758465.0,Semiconductors,Multi-Utilities & Unregulated Power,Information Technology,Utilities
AIZ-WDC,AIZ,WDC,49.512677773486125,0.20509641121306871,5.04,212123.0,Multi-line Insurance,Computer Storage & Peripherals,Financials,Information Technology
BXP-SIAL,BXP,SIAL,49.51004729650837,0.35595221646423902,5.6399999999999997,249591.0,REITs,Diversified Chemicals,Financials,Materials
FAST-TROW,FAST,TROW,49.51002901698664,0.15694925412840727,5.0800000000000001,632919.0,Building Products,Diversified Financial Services,Industrials,Financials
FISV-NSC,FISV,NSC,49.50954913465755,0.16225983470419386,4.8799999999999999,508087.0,Internet Software & Services,Railroads,Information Technology,Industrials
AA-CFN,AA,CFN,49.50631795835528,0.23045100638739865,5.04,272982.0,Aluminum,Health Care Equipment & Services,Materials,Health Care
C-JEC,C,JEC,49.50612952225089,0.25856589113670947,5.1600000000000001,302781.0,Banks,Industrial Conglomerates,Financials,Industrials
PHM-XRX,PHM,XRX,49.50387894381874,0.16758723035359793,5.1600000000000001,0,Homebuilding,IT Consulting & Services,Consumer Discretionary,Information Technology
AZO-MON,AZO,MON,49.5034675363731,0.2173319833457093,5.8799999999999999,90678.0,Specialty Stores,Fertilizers & Agricultural Chemicals,Consumer Discretionary,Materials
REGN-VFC,REGN,VFC,49.50305702860605,0.21428869582591192,4.5999999999999996,434331.0,Biotechnology,"Apparel, Accessories & Luxury Goods",Health Care,Consumer Discretionary
BA-INTU,BA,INTU,49.50245836395023,0.28029307857984731,5.04,729442.0,Aerospace & Defense,Internet Software & Services,Industrials,Information Technology
LYB-TROW,LYB,TROW,49.500655292087366,0.19708261834164567,5.04,632919.0,Diversified Chemicals,Diversified Financial Services,Materials,Financials
BRCM-IBM,BRCM,IBM,49.49966588606471,0.21245677063566068,5.5599999999999996,2385340.0,Semiconductors,IT Consulting & Services,Information Technology,Information Technology
AAPL-IFF,AAPL,IFF,49.497422134693984,0.17934020775084886,5.0800000000000001,164880.0,Computer Hardware,Specialty Chemicals,Information Technology,Materials
SPG-VNO,SPG,VNO,49.49657626067608,0.19021860949647418,5.5199999999999996,0,REITs,REITs,Financials,Financials
HRS-HUM,HRS,HUM,49.49642695892367,0.25597741385235295,5.1600000000000001,185985.0,Telecommunications Equipment,Managed Health Care,Information Technology,Health Care
BRCM-SNDK,BRCM,SNDK,49.495803206091885,0.20193564303665471,5.0800000000000001,1929776.0,Semiconductors,Computer Storage & Peripherals,Information Technology,Information Technology
L-SJM,L,SJM,49.49545699866085,0.28560105831493149,5.1600000000000001,288762.0,Multi-Sector Holdings,Packaged Foods & Meats,Financials,Consumer Staples
BMS-GAS,BMS,GAS,49.49457957205618,0.31914851312708309,5.9199999999999999,145309.0,Paper Packaging,Gas Utilities,Materials,Utilities
GRMN-TMK,GRMN,TMK,49.494510537693245,0.21481236178716379,5.2400000000000002,153397.0,Consumer Electronics,Life & Health Insurance,Consumer Discretionary,Financials
TRIP-TXT,TRIP,TXT,49.4943474775453,0.26907417434430059,5.0800000000000001,613784.0,Internet Retail,Industrial Conglomerates,Consumer Discretionary,Industrials
LMT-VMC,LMT,VMC,49.493417653791845,0.27204387611978326,5.8799999999999999,414910.0,Aerospace & Defense,Construction Materials,Industrials,Materials
LM-XLNX,LM,XLNX,49.49316161019261,0.20867038800274573,5.0800000000000001,486308.0,Diversified Financial Services,Semiconductors,Financials,Information Technology
LO-SJM,LO,SJM,49.49311180799543,0.28742798722346952,5.6799999999999997,288762.0,Tobacco,Packaged Foods & Meats,Consumer Staples,Consumer Staples
AGN-ATI,AGN,ATI,49.49292034847193,0.2386263520313312,4.7999999999999998,588038.0,Pharmaceuticals,Diversified Metals & Mining,Health Care,Materials
ALLE-EBAY,ALLE,EBAY,49.49171660310862,0.33189429937955572,5.4800000000000004,272860.0,Building Products,Internet Software & Services,Industrials,Information Technology
HST-ROP,HST,ROP,49.49104174049267,0.22482209704169631,5.4400000000000004,143471.0,REITs,Industrial Conglomerates,Financials,Industrials
BMS-INTU,BMS,INTU,49.48973897961193,0.23500381892881175,5.8799999999999999,145309.0,Paper Packaging,Internet Software & Services,Materials,Information Technology
APH-CINF,APH,CINF,49.48765507165767,0.26248943316669227,5.8799999999999999,193686.0,Electrical Components & Equipment,Property & Casualty Insurance,Industrials,Financials
CINF-ETN,CINF,ETN,49.4876393930431,0.18930455335924834,5.6399999999999997,193686.0,Property & Casualty Insurance,Industrial Conglomerates,Financials,Industrials
EXPD-FCX,EXPD,FCX,49.486511692037475,0.20214663907369382,4.4400000000000004,718926.0,Air Freight & Logistics,Diversified Metals & Mining,Industrials,Materials
COL-NSC,COL,NSC,49.48494256471773,0.23790048956806334,5.3600000000000003,226503.0,Industrial Conglomerates,Railroads,Industrials,Industrials
AEE-SPG,AEE,SPG,49.48401968828686,0.27333000230089738,5.4800000000000004,529185.0,Multi-Utilities & Unregulated Power,REITs,Utilities,Financials
AIZ-X,AIZ,X,49.48360574709479,0.12017905530307738,4.7199999999999998,212123.0,Multi-line Insurance,Steel,Financials,Materials
COF-HRL,COF,HRL,49.48354602278745,0.24404215694563677,5.1600000000000001,192258.0,Consumer Finance,Packaged Foods & Meats,Financials,Consumer Staples
AZO-WLP,AZO,WLP,49.482467273959095,0.16637906218271689,5.5199999999999996,90678.0,Specialty Stores,Managed Health Care,Consumer Discretionary,Health Care
GRMN-HAR,GRMN,HAR,49.48062871865882,0.24399979477465003,5.7599999999999998,345226.0,Consumer Electronics,Consumer Electronics,Consumer Discretionary,Consumer Discretionary
AMP-RIG,AMP,RIG,49.48020449938014,0.26147869015447084,4.8399999999999999,427833.0,Diversified Financial Services,Oil & Gas Drilling,Financials,Energy
BBBY-NEE,BBBY,NEE,49.47905733471741,0.20462524052750794,4.8399999999999999,758465.0,Specialty Stores,Multi-Utilities & Unregulated Power,Consumer Discretionary,Utilities
ARG-IRM,ARG,IRM,49.47798843381888,0.26543196153182858,5.3600000000000003,143916.0,Industrial Gases,Data Processing Services,Materials,Industrials
LYB-MNST,LYB,MNST,49.476233795594084,0.26563208331769345,5.2000000000000002,572475.0,Diversified Chemicals,Soft Drinks,Materials,Consumer Staples
ATI-VNO,ATI,VNO,49.475476285064445,0.17430707921670316,4.5999999999999996,451495.0,Diversified Metals & Mining,REITs,Materials,Financials
AME-MMC,AME,MMC,49.475228729280396,0.17918067721662007,5.1200000000000001,234171.0,Electrical Components and Equipment,Insurance Brokers,Industrials,Financials
KLAC-TSCO,KLAC,TSCO,49.474780034262814,0.12569362770015846,4.6399999999999997,405427.0,Semiconductor Equipment,Specialty Retail,Information Technology,Consumer Discretionary
BWA-XRAY,BWA,XRAY,49.47355707046171,0.2131630413748746,4.8399999999999999,358815.0,Auto Parts & Equipment,Health Care Supplies,Consumer Discretionary,Health Care
FDX-TRIP,FDX,TRIP,49.47291679500289,0.16276613482646174,4.96,829825.0,Air Freight & Logistics,Internet Retail,Industrials,Consumer Discretionary
AVY-ZION,AVY,ZION,49.47249880416879,0.17094612748544866,4.7599999999999998,235936.0,Paper Packaging,Banks,Materials,Financials
DLPH-VMC,DLPH,VMC,49.4724196084168,0.18218292521039092,5.7599999999999998,414910.0,Auto Parts & Equipment,Construction Materials,Consumer Discretionary,Materials
AON-BEN,AON,BEN,49.47067671187446,0.29526396058798837,4.96,534983.0,Insurance Brokers,Diversified Financial Services,Financials,Financials
AON-ARG,AON,ARG,49.470660249648375,0.29528454875838994,5.8399999999999999,143916.0,Insurance Brokers,Industrial Gases,Financials,Materials
LM-VMC,LM,VMC,49.46898989943115,0.14646159264186434,5.5599999999999996,414910.0,Diversified Financial Services,Construction Materials,Financials,Materials
HRS-KORS,HRS,KORS,49.4678047859956,0.1455503084495571,5.4400000000000004,185985.0,Telecommunications Equipment,"Apparel, Accessories & Luxury Goods",Information Technology,Consumer Discretionary
FIS-FISV,FIS,FISV,49.46659325488452,0.25923571635019355,5.8399999999999999,490379.0,Internet Software & Services,Internet Software & Services,Information Technology,Information Technology
MMM-R,MMM,R,49.465613078207184,0.21333964370502251,5.2000000000000002,190686.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
LEG-SWK,LEG,SWK,49.464262135986246,0.29309610340855724,5.4400000000000004,315593.0,Industrial Conglomerates,Household Appliances,Industrials,Consumer Discretionary
FITB-LB,FITB,LB,49.46418157629308,0.1977724198289528,5.1600000000000001,490128.0,Banks,Apparel Retail,Financials,Consumer Discretionary
FTR-LLL,FTR,LLL,49.464122668567725,0.12842918203801912,4.7999999999999998,252295.0,Integrated Telecommunications Services,Industrial Conglomerates,Telecommunications Services,Industrials
FLR-TROW,FLR,TROW,49.463073865685054,0.34358463296439418,5.8799999999999999,627458.0,Diversified Commercial Services,Diversified Financial Services,Industrials,Financials
AN-PCLN,AN,PCLN,49.46042431812003,0.14951535500283561,5.7199999999999998,232976.0,Specialty Stores,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Discretionary
LLY-PDCO,LLY,PDCO,49.45828264333748,0.29529234578681646,5.4800000000000004,274041.0,Pharmaceuticals,Health Care Supplies,Health Care,Health Care
COH-FIS,COH,FIS,49.45769479489066,0.21276798176605774,4.9199999999999999,490379.0,"Apparel, Accessories & Luxury Goods",Internet Software & Services,Consumer Discretionary,Information Technology
MDT-REGN,MDT,REGN,49.45646335589358,0.20973292279804856,5.1600000000000001,434331.0,Health Care Equipment & Services,Biotechnology,Health Care,Health Care
MMM-VMC,MMM,VMC,49.456102394783684,0.17979488779513311,5.5199999999999996,414910.0,Industrial Conglomerates,Construction Materials,Industrials,Materials
COL-MMM,COL,MMM,49.45609120395961,0.21876426345088867,5.6799999999999997,226503.0,Industrial Conglomerates,Industrial Conglomerates,Industrials,Industrials
GWW-KSS,GWW,KSS,49.45599350379045,0.17765404784562075,5.3600000000000003,180537.0,Industrial Materials,General Merchandise Stores,Industrials,Consumer Discretionary
C-VMC,C,VMC,49.45390347859078,0.19411292701467225,5.8399999999999999,414910.0,Banks,Construction Materials,Financials,Materials
GE-MDT,GE,MDT,49.453573322451696,0.16230368429250297,4.8399999999999999,1730682.0,Industrial Conglomerates,Health Care Equipment & Services,Industrials,Health Care
LYB-R,LYB,R,49.45330680297112,0.27835213159566069,5.3200000000000003,190686.0,Diversified Chemicals,Industrial Conglomerates,Materials,Industrials
APH-COL,APH,COL,49.45329130620297,0.20180740004441078,5.8799999999999999,195605.0,Electrical Components & Equipment,Industrial Conglomerates,Industrials,Industrials
HAS-PPG,HAS,PPG,49.45257322688745,0.25758965345570134,5.1200000000000001,318643.0,Leisure Products,Diversified Chemicals,Consumer Discretionary,Materials
OKE-VMC,OKE,VMC,49.45180806659934,0.13274549828928611,5.3600000000000003,414910.0,Gas Utilities,Construction Materials,Utilities,Materials
FLS-MDT,FLS,MDT,49.44928606856952,0.26642541073024784,5.2400000000000002,504544.0,Industrial Machinery,Health Care Equipment & Services,Industrials,Health Care
AON-DLTR,AON,DLTR,49.44861475156346,0.24489571941015825,5.1200000000000001,534983.0,Insurance Brokers,General Merchandise Stores,Financials,Consumer Discretionary
FAST-LLL,FAST,LLL,49.44770732401044,0.19062756677686454,5.3200000000000003,252295.0,Building Products,Industrial Conglomerates,Industrials,Industrials
AMGN-FTR,AMGN,FTR,49.44574279856666,0.13191880348463744,4.8799999999999999,2056349.0,Biotechnology,Integrated Telecommunications Services,Health Care,Telecommunications Services
AZO-EIX,AZO,EIX,49.44302395447411,0.28163298915888613,4.7999999999999998,90678.0,Specialty Stores,Multi-Utilities & Unregulated Power,Consumer Discretionary,Utilities
CTAS-DVN,CTAS,DVN,49.442913395186025,0.33866302457013381,4.7199999999999998,288647.0,Diversified Commercial Services,Oil & Gas Exploration & Production,Industrials,Energy
NOV-RIG,NOV,RIG,49.44278021723893,0.23952607917061769,4.6399999999999997,2205804.0,Oil & Gas Equipment & Services,Oil & Gas Drilling,Energy,Energy
EFX-KORS,EFX,KORS,49.44139902853129,0.19111275976208414,5.2400000000000002,204041.0,Diversified Financial Services,"Apparel, Accessories & Luxury Goods",Financials,Consumer Discretionary
DISCA-HRL,DISCA,HRL,49.44091624890576,0.16885616309959325,5.4000000000000004,192258.0,Broadcasting & Cable TV,Packaged Foods & Meats,Consumer Discretionary,Consumer Staples
AAPL-PNC,AAPL,PNC,49.440878801102095,0.15530726664521455,4.7599999999999998,930920.0,Computer Hardware,Banks,Information Technology,Financials
CSC-GWW,CSC,GWW,49.4393435632323,0.17408922788631884,5.4800000000000004,180537.0,IT Consulting & Services,Industrial Materials,Information Technology,Industrials
BAC-DVA,BAC,DVA,49.438556448350525,0.22105746385034589,4.6799999999999997,338391.0,Banks,Health Care Facilities,Financials,Health Care
AN-GWW,AN,GWW,49.43783067782787,0.2163448826069429,5.7599999999999998,180537.0,Specialty Stores,Industrial Materials,Consumer Discretionary,Industrials
HSP-PCLN,HSP,PCLN,49.437668297887015,0.19575350854978621,5.3600000000000003,288888.0,Health Care Equipment & Services,"Hotels, Resorts & Cruise Lines",Health Care,Consumer Discretionary
EXPE-TRIP,EXPE,TRIP,49.43648690062992,0.16898694309839585,4.8399999999999999,829825.0,"Hotels, Resorts & Cruise Lines",Internet Retail,Consumer Discretionary,Consumer Discretionary
MAC-PEP,MAC,PEP,49.43583574051237,0.28996656154209827,5.0800000000000001,309305.0,Retail REITs,Soft Drinks,Financials,Consumer Staples
JPM-R,JPM,R,49.43135397511794,0.17722078420111725,5.5999999999999996,190686.0,Banks,Industrial Conglomerates,Financials,Industrials
ARG-MON,ARG,MON,49.43038594155261,0.19200858153267472,5.2800000000000002,143916.0,Industrial Gases,Fertilizers & Agricultural Chemicals,Materials,Materials
HRL-PLL,HRL,PLL,49.430094351448275,0.20347519289143601,5.8799999999999999,192258.0,Packaged Foods & Meats,Industrial Conglomerates,Consumer Staples,Industrials
CAT-DFS,CAT,DFS,49.429145086048834,0.16117967031089958,4.9199999999999999,1586807.0,Construction & Farm Machinery & Heavy Trucks,Consumer Finance,Industrials,Financials
AGN-BAC,AGN,BAC,49.427008501070155,0.19822272553543116,4.5999999999999996,1260186.0,Pharmaceuticals,Banks,Health Care,Financials
AVY-EFX,AVY,EFX,49.42628286900789,0.29821565312376264,5.6399999999999997,204041.0,Paper Packaging,Diversified Financial Services,Materials,Financials
AGN-R,AGN,R,49.425908285809065,0.24481102963206872,5.3200000000000003,190686.0,Pharmaceuticals,Industrial Conglomerates,Health Care,Industrials
AIZ-ORLY,AIZ,ORLY,49.424707566353945,0.13710871231421884,5.7599999999999998,212123.0,Multi-line Insurance,Specialty Stores,Financials,Consumer Discretionary
DG-JEC,DG,JEC,49.42459230504781,0.20440649470162586,4.9199999999999999,302781.0,General Merchandise Stores,Industrial Conglomerates,Consumer Discretionary,Industrials
FIS-HRS,FIS,HRS,49.42403714889236,0.25054652170740399,6.5999999999999996,185985.0,Internet Software & Services,Telecommunications Equipment,Information Technology,Information Technology
BF.B-UPS,BF.B,UPS,49.42229019954888,0.17038780537026865,5.3600000000000003,222375.0,Distillers & Vintners,Air Freight & Logistics,Consumer Staples,Industrials
NWSA-PAYX,NWSA,PAYX,49.42134017627155,0.23867452966890276,4.96,1128827.0,Publishing,Internet Software & Services,Consumer Discretionary,Information Technology
PWR-VMC,PWR,VMC,49.41781110106143,0.1599484896576045,4.9199999999999999,414910.0,Industrial Conglomerates,Construction Materials,Industrials,Materials
BA-HRS,BA,HRS,49.417715289162395,0.28858889493006001,5.9199999999999999,185985.0,Aerospace & Defense,Telecommunications Equipment,Industrials,Information Technology
ACE-GAS,ACE,GAS,49.41748695001908,0.30666665899721035,5.6399999999999997,317707.0,Property & Casualty Insurance,Gas Utilities,Financials,Utilities
MCO-PLL,MCO,PLL,49.41732373029675,0.33308988644122112,5.0800000000000001,280485.0,Diversified Financial Services,Industrial Conglomerates,Financials,Industrials
FITB-VNO,FITB,VNO,49.417140850608355,0.18754151126919238,5.2400000000000002,496284.0,Banks,REITs,Financials,Financials
DNB-ESRX,DNB,ESRX,49.41677939310793,0.32406871521935554,5.96,201874.0,Data Processing Services,Health Care Distributors & Services,Industrials,Health Care
PRGO-VAR,PRGO,VAR,49.41632444242788,0.23116918044087245,5.5199999999999996,214599.0,Pharmaceuticals,Health Care Equipment & Services,Health Care,Health Care
APH-URBN,APH,URBN,49.415474873077954,0.18076678363752727,5.1200000000000001,195605.0,Electrical Components & Equipment,Apparel Retail,Industrials,Consumer Discretionary
AMP-BRCM,AMP,BRCM,49.41407532616741,0.18320835165397967,4.7999999999999998,427833.0,Diversified Financial Services,Semiconductors,Financials,Information Technology
FTR-TAP,FTR,TAP,49.413904459250766,0.15835278516918247,5.2400000000000002,223994.0,Integrated Telecommunications Services,Brewers,Telecommunications Services,Consumer Staples
PEP-WMT,PEP,WMT,49.41320336267815,0.1677968917143644,4.5999999999999996,1916936.0,Soft Drinks,Hypermarkets & Super Centers,Consumer Staples,Consumer Staples
DNB-PX,DNB,PX,49.41308586505545,0.32074376360856688,5.5999999999999996,201874.0,Data Processing Services,Industrial Gases,Industrials,Materials
CSC-PH,CSC,PH,49.41227727085405,0.23658605613519687,5.3200000000000003,324190.0,IT Consulting & Services,Industrial Conglomerates,Information Technology,Industrials
CNP-RL,CNP,RL,49.412261663342946,0.24538339736482689,5.1200000000000001,378132.0,Multi-Utilities & Unregulated Power,"Apparel, Accessories & Luxury Goods",Utilities,Consumer Discretionary
CFN-LEN,CFN,LEN,49.41117832000505,0.15975095483796356,5.2800000000000002,272982.0,Health Care Equipment & Services,Homebuilding,Health Care,Consumer Discretionary
ITW-VAR,ITW,VAR,49.41045749349666,0.28456058342392487,5.2000000000000002,314707.0,Industrial Machinery,Health Care Equipment & Services,Industrials,Health Care
ALLE-PEP,ALLE,PEP,49.410228030419404,0.22353058646114954,5.1200000000000001,272860.0,Building Products,Soft Drinks,Industrials,Consumer Staples
EL-GPC,EL,GPC,49.41016918016218,0.20465901172659642,5.1600000000000001,283011.0,Personal Products,Specialty Stores,Consumer Staples,Consumer Discretionary
DOW-PCLN,DOW,PCLN,49.41003881487689,0.18769322192521465,5.04,383358.0,Diversified Chemicals,"Hotels, Resorts & Cruise Lines",Materials,Consumer Discretionary
TMK-VMC,TMK,VMC,49.4092989902865,0.24653891970957997,5.8399999999999999,153397.0,Life & Health Insurance,Construction Materials,Financials,Materials
EBAY-PKI,EBAY,PKI,49.408582866691,0.26821250645956901,6.3600000000000003,323695.0,Internet Software & Services,Health Care Equipment & Services,Information Technology,Health Care
AVB-PNW,AVB,PNW,49.40741493085169,0.25766031254273242,6.04,261608.0,REITs,Multi-Utilities & Unregulated Power,Financials,Utilities
MHK-WYN,MHK,WYN,49.40733728129483,0.17025261997588864,5.8799999999999999,297286.0,Home Furnishings,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,Consumer Discretionary
DLPH-ETN,DLPH,ETN,49.406958172868435,0.2017271153781435,4.96,852590.0,Auto Parts & Equipment,Industrial Conglomerates,Consumer Discretionary,Industrials
MNST-PSA,MNST,PSA,49.40603732356248,0.28910028446206476,5.6799999999999997,322547.0,Soft Drinks,REITs,Consumer Staples,Financials
PAYX-XRAY,PAYX,XRAY,49.40498115545401,0.29966767175952674,5.4800000000000004,375311.0,Internet Software & Services,Health Care Supplies,Information Technology,Health Care
GPC-MDLZ,GPC,MDLZ,49.4047381389616,0.1864444269212337,5.5599999999999996,283011.0,Specialty Stores,Packaged Foods & Meats,Consumer Discretionary,Consumer Staples
ALLE-PH,ALLE,PH,49.403239729791395,0.30519397649884694,5.1200000000000001,272860.0,Building Products,Industrial Conglomerates,Industrials,Industrials
APH-HUM,APH,HUM,49.40321309616633,0.29070902881179039,5.4000000000000004,195605.0,Electrical Components & Equipment,Managed Health Care,Industrials,Health Care
AMZN-LH,AMZN,LH,49.402906264155476,0.21200376749616118,5.0800000000000001,480793.0,Internet Retail,Health Care Facilities,Consumer Discretionary,Health Care
SIAL-TWX,SIAL,TWX,49.401768282041694,0.2631796812964568,5.6399999999999997,249591.0,Diversified Chemicals,Broadcasting & Cable TV,Materials,Consumer Discretionary
